id,host_response_time,host_response_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,host_verifications_email,host_verifications_phone,host_verifications_reviews,host_verifications_facebook,host_verifications_government_id,calculated_host_listings_count,host_seniority
10164,within_an_hour,100.0,0,1,1,1,1,1,0,1,1,3149
10165,within_a_day,100.0,0,1,0,1,1,1,0,1,3,2178
10166,within_an_hour,100.0,1,1,0,1,1,1,1,0,1,2771
10167,within_an_hour,100.0,1,1,0,1,1,0,0,1,3,595
10168,,,0,1,0,1,1,0,0,0,1,727
10169,within_an_hour,90.0,0,1,0,1,1,0,0,0,3,627
10170,,,0,1,0,1,1,0,0,1,3,595
10171,,,0,1,1,1,1,0,0,1,26,609
10172,,,0,1,0,1,1,0,0,1,3,595
10173,,,0,1,1,1,1,0,0,1,26,609
10174,,,0,1,1,1,1,0,0,1,26,609
10175,,,0,1,0,1,1,0,0,1,3,595
10176,,,0,1,1,1,1,0,0,1,26,609
10177,within_an_hour,100.0,0,1,0,1,1,1,1,0,2,1255
10178,,,0,1,0,1,1,0,0,0,1,595
10179,,,0,1,1,1,1,0,0,1,26,609
10180,,,0,1,0,1,1,0,0,0,2,701
10181,within_a_few_hours,89.0,0,1,1,1,1,1,0,1,24,2103
10182,within_a_few_hours,100.0,0,1,0,1,1,0,0,1,2,1295
10183,,,0,1,1,1,1,0,0,1,26,609
10184,within_a_few_hours,100.0,0,1,0,1,1,0,0,1,2,1295
10185,,,0,1,1,1,1,0,0,1,26,609
10187,,,0,1,1,1,1,0,0,1,26,609
10188,within_a_few_hours,100.0,1,1,0,0,1,0,0,1,1,594
10189,,,0,1,1,1,1,0,0,1,26,609
10190,,,0,1,1,1,1,0,0,1,26,609
10191,,,0,1,1,1,1,0,0,1,26,609
10192,within_an_hour,100.0,1,1,0,1,1,1,0,1,4,1019
10193,within_a_few_hours,100.0,0,1,0,1,1,1,0,0,13,857
10194,within_a_few_hours,100.0,0,1,0,1,1,0,0,0,1,594
10195,,,0,1,1,1,1,0,1,1,1,897
10196,within_an_hour,100.0,0,1,0,1,1,1,0,1,24,798
10197,within_an_hour,100.0,0,1,1,1,1,1,0,1,3,1592
10198,within_an_hour,100.0,0,1,0,1,1,1,0,1,18,1713
10199,,,0,1,0,1,1,0,1,0,1,862
10200,within_an_hour,100.0,0,1,0,1,1,0,0,1,1,2078
10201,within_an_hour,100.0,0,1,0,1,1,0,0,0,2,595
10202,,,0,1,1,1,1,1,0,1,1,1902
10203,,,0,1,0,1,1,0,0,0,1,954
10204,within_an_hour,100.0,1,1,1,1,1,1,1,1,2,2262
10205,within_an_hour,100.0,0,1,0,1,1,0,0,1,3,675
10206,within_an_hour,100.0,0,1,0,1,1,0,0,1,3,675
10207,within_an_hour,98.0,0,1,0,1,1,0,0,1,17,639
10208,within_an_hour,100.0,0,1,0,1,1,0,0,0,1,592
10209,within_an_hour,100.0,0,1,1,1,1,1,1,1,5,1459
10210,,,0,1,0,1,1,1,0,0,1,1683
10211,,,0,1,0,1,1,0,0,1,2,722
10212,within_an_hour,100.0,1,1,1,1,1,0,0,1,1,592
10213,within_an_hour,100.0,1,1,0,1,1,0,0,1,1,592
10214,within_an_hour,100.0,1,1,0,1,1,1,0,1,3,738
10215,within_a_few_hours,100.0,0,1,0,1,1,0,0,0,1,592
10216,within_an_hour,100.0,1,1,0,1,1,0,0,0,1,591
10217,,,0,0,0,0,0,0,0,0,1,-1
10218,within_a_few_hours,90.0,1,1,0,1,1,0,0,1,1,596
10219,within_a_few_hours,90.0,0,1,0,1,1,1,0,1,36,1691
10220,within_a_few_hours,90.0,0,1,0,1,1,1,0,1,36,1691
10221,within_an_hour,94.0,0,1,0,1,1,0,0,1,252,1158
10222,within_an_hour,98.0,0,1,0,1,1,0,0,1,17,639
10223,within_an_hour,94.0,0,1,0,1,1,0,0,1,252,1158
10224,within_an_hour,98.0,0,1,0,1,1,0,0,1,17,639
10225,within_an_hour,98.0,0,1,0,1,1,0,0,1,17,639
10226,,,0,1,1,1,1,1,0,1,1,1831
10227,within_an_hour,100.0,1,1,0,0,1,0,0,0,4,629
10228,within_an_hour,100.0,0,1,0,1,1,0,0,1,2,1991
10229,within_an_hour,100.0,1,1,1,1,1,1,0,1,19,2438
10230,within_a_day,64.0,0,1,0,1,1,0,0,0,5,625
10231,within_a_few_hours,75.0,0,1,1,1,1,0,0,1,1,592
10232,within_an_hour,100.0,0,1,0,1,1,0,0,1,1,591
10233,,,0,1,0,1,1,0,0,0,1,591
10234,,,0,1,1,1,1,1,0,1,1,1999
10235,,,0,1,0,1,1,0,0,1,29,606
10236,,,0,1,0,1,1,0,0,1,29,606
10237,,,0,1,1,0,1,0,0,1,4,591
10238,,,0,1,0,1,1,0,0,1,29,606
10239,within_an_hour,100.0,0,1,0,1,1,0,1,1,1,925
10240,within_a_day,100.0,0,1,0,1,1,1,0,1,1,1563
10241,within_an_hour,94.0,0,1,0,1,1,1,0,1,34,2019
10242,within_an_hour,100.0,1,1,1,1,1,1,0,1,19,2438
10243,within_an_hour,100.0,0,1,0,1,1,0,0,0,1,592
10244,within_an_hour,100.0,1,1,0,1,1,0,0,1,1,1041
10245,within_an_hour,100.0,0,1,0,1,1,1,0,1,1,1747
10246,,,0,1,1,1,1,1,0,1,2,1969
10247,within_an_hour,100.0,0,1,0,1,1,1,0,1,2,1546
10248,within_an_hour,100.0,0,1,0,1,1,0,0,1,3,589
10249,within_an_hour,100.0,0,1,0,1,1,0,0,1,3,589
10250,within_an_hour,100.0,0,1,0,1,1,0,0,1,1,974
10251,within_an_hour,98.0,0,1,0,1,1,1,0,0,26,952
10252,,,0,1,1,1,1,1,0,1,2,1200
10253,within_an_hour,94.0,0,1,0,1,1,0,0,1,252,1158
10254,,,0,1,0,1,1,0,0,1,29,606
10255,,,0,1,0,1,1,0,0,1,29,606
10256,within_an_hour,98.0,0,1,0,1,1,1,0,0,26,952
10257,within_an_hour,99.0,0,1,1,1,1,1,0,1,12,2707
10258,,,1,1,0,0,1,0,0,0,1,2092
10259,within_a_day,100.0,1,1,0,1,1,0,0,1,1,589
10260,,,0,1,0,0,1,0,0,0,1,1299
10261,within_an_hour,100.0,1,1,0,1,1,0,0,1,1,1548
10262,within_a_few_hours,96.0,0,1,0,1,1,1,0,1,6,914
10263,within_a_day,100.0,0,1,0,1,1,1,0,0,1,1055
10264,,,0,1,0,1,1,0,1,0,1,1237
10265,within_an_hour,100.0,0,1,0,1,1,1,1,1,1,1866
10266,within_an_hour,100.0,0,1,1,1,1,1,0,1,3,2096
10267,within_an_hour,100.0,0,1,0,0,1,0,0,1,2,588
10268,within_an_hour,98.0,0,1,0,1,1,0,0,1,17,639
10269,within_an_hour,98.0,0,1,0,1,1,0,0,1,17,639
10270,within_an_hour,98.0,0,1,0,1,1,0,0,1,17,639
10271,within_an_hour,99.0,0,1,0,1,1,1,0,1,50,1121
10272,a_few_days_or_more,0.0,0,1,0,1,1,0,0,0,1,626
10273,within_an_hour,98.0,0,1,0,1,1,0,0,1,17,639
10274,within_an_hour,100.0,1,1,0,1,1,0,0,1,1,588
10275,within_an_hour,100.0,0,1,0,1,1,0,0,1,1,588
10276,within_an_hour,98.0,0,1,0,1,1,0,0,1,17,639
10277,within_an_hour,98.0,0,1,0,1,1,0,0,1,17,639
10278,within_an_hour,98.0,0,1,0,1,1,0,0,1,17,639
10279,within_an_hour,98.0,0,1,0,1,1,0,0,1,17,639
10280,,,0,1,0,1,1,1,1,0,1,891
10281,within_an_hour,98.0,0,1,0,1,1,0,0,1,17,639
10282,within_an_hour,98.0,0,1,0,1,1,0,0,1,17,639
10283,within_an_hour,100.0,0,1,0,0,1,0,0,1,2,588
10284,within_an_hour,100.0,1,1,1,1,1,1,0,1,1,1898
10285,,,0,1,1,1,1,1,0,1,1,2060
10286,within_an_hour,100.0,0,1,1,1,1,1,0,1,11,1571
10287,,,0,1,0,1,1,0,1,0,1,1601
10288,,,0,1,1,1,1,1,0,1,1,1344
10289,,,0,1,0,0,1,0,0,0,1,1673
10290,within_an_hour,100.0,0,1,1,1,1,1,0,1,4,777
10291,,,0,1,1,1,1,1,0,1,1,1301
10292,within_an_hour,60.0,0,1,1,1,1,0,0,1,1,685
10293,within_an_hour,100.0,1,1,0,1,1,0,0,1,1,586
10294,,,0,1,0,1,1,0,0,0,1,586
10295,within_an_hour,100.0,1,1,1,1,1,0,1,1,1,929
10296,,,0,1,1,1,1,1,0,1,2,1969
10297,,,0,1,0,1,1,0,0,0,1,585
10298,within_a_few_hours,100.0,1,1,1,1,1,1,1,1,3,3109
10299,within_an_hour,100.0,0,1,1,1,1,1,0,1,66,1772
10300,,,0,1,0,1,1,0,0,0,1,585
10301,,,0,1,0,1,1,0,0,0,2,712
10302,within_an_hour,98.0,1,1,1,1,1,1,0,1,6,2261
10303,,,0,1,0,0,1,0,0,0,1,585
10304,within_a_few_hours,100.0,0,1,1,1,1,1,0,1,11,1061
10305,within_an_hour,92.0,0,1,0,1,1,1,0,1,1,753
10306,within_an_hour,100.0,0,1,0,1,1,0,0,0,1,584
10307,within_an_hour,100.0,1,1,0,1,1,0,0,0,1,584
10308,,,0,1,1,1,1,0,0,1,1,1804
10309,within_a_day,100.0,0,1,0,1,1,0,1,0,1,2634
10310,within_an_hour,75.0,0,1,0,1,1,1,0,1,2,1172
10311,,,0,1,0,1,1,0,0,1,1,703
10312,within_a_day,67.0,0,1,1,1,1,1,1,1,1,1322
10313,within_an_hour,100.0,1,1,0,1,1,1,1,1,1,1568
10314,,,0,1,0,1,1,0,1,0,1,953
10315,within_an_hour,100.0,0,1,0,1,1,1,0,1,31,1485
10316,within_a_day,100.0,0,1,0,1,1,0,0,1,1,583
10317,within_a_few_hours,100.0,0,1,0,1,1,0,0,1,6,662
10318,within_an_hour,100.0,0,1,0,1,1,0,1,0,1,1568
10319,within_a_day,80.0,0,1,0,1,1,0,0,1,2,955
10320,within_an_hour,98.0,0,1,1,1,1,1,0,1,14,1561
10321,within_an_hour,100.0,0,1,0,1,1,0,0,1,1,583
10322,,,0,1,0,1,1,1,1,0,1,1532
10323,within_an_hour,100.0,0,1,0,1,1,0,0,1,1,582
10324,within_an_hour,100.0,0,1,0,1,1,1,1,0,1,2815
10325,,,0,1,0,1,1,0,0,0,1,582
10326,within_an_hour,100.0,1,1,0,1,1,1,0,1,1,1454
10327,within_an_hour,100.0,0,1,0,1,1,0,0,1,3,1729
10328,,,0,1,0,1,1,1,0,1,1,1832
10329,within_a_few_hours,90.0,1,1,0,1,1,1,0,1,2,780
10330,within_a_few_hours,75.0,0,1,1,1,1,1,0,0,5,2020
10331,,,0,1,0,1,1,0,0,1,1,582
10332,,,0,1,0,1,1,1,1,1,1,884
10333,within_an_hour,100.0,1,1,0,1,1,1,0,1,2,748
10334,within_an_hour,100.0,1,1,1,1,1,1,0,1,3,2325
10335,,,0,1,1,1,1,1,1,1,1,2889
10336,within_an_hour,100.0,0,1,1,1,1,1,0,1,2,798
10337,within_an_hour,100.0,0,1,0,1,1,1,0,0,62,1616
10338,within_an_hour,97.0,0,1,0,1,1,1,0,1,5,923
10339,within_an_hour,100.0,0,1,0,0,1,0,0,0,1,581
10340,within_a_few_hours,80.0,0,1,0,1,1,0,0,0,1,581
10341,within_a_day,50.0,0,1,0,1,1,0,0,1,5,582
10342,,,0,1,1,1,1,1,0,1,1,1690
10343,,,0,1,1,1,1,1,0,1,3,1042
10344,,,0,1,1,1,1,1,0,1,3,1042
10345,,,0,1,1,1,1,1,0,1,3,1042
10346,,,0,1,0,1,1,0,0,0,1,581
10347,within_an_hour,100.0,1,1,0,1,1,1,0,1,1,1297
10348,within_an_hour,100.0,1,1,0,1,1,1,0,0,2,882
10349,within_an_hour,100.0,1,1,0,1,1,1,0,1,17,1291
10350,within_an_hour,100.0,1,1,0,1,1,1,1,1,2,1331
10351,within_an_hour,100.0,0,1,0,0,1,0,0,1,1,580
10352,within_an_hour,100.0,0,1,0,1,1,0,0,1,16,582
10353,within_an_hour,100.0,0,1,0,1,1,0,0,0,5,598
10354,within_a_few_hours,89.0,0,1,1,1,1,1,0,1,24,2103
10355,within_a_few_hours,89.0,0,1,1,1,1,1,0,1,24,2103
10356,within_an_hour,100.0,0,1,0,1,1,0,0,1,16,582
10357,within_an_hour,100.0,0,1,0,1,1,0,0,1,16,582
10358,within_an_hour,100.0,0,1,0,1,1,1,0,1,11,987
10359,within_an_hour,100.0,1,1,0,1,1,0,0,0,1,579
10360,within_a_few_hours,89.0,0,1,1,1,1,1,0,1,24,2103
10361,within_an_hour,84.0,0,1,0,1,1,1,0,1,9,2894
10362,within_an_hour,100.0,0,1,0,0,1,1,0,0,1,743
10363,within_a_few_hours,100.0,0,1,0,1,1,1,0,1,1,1242
10364,,,0,1,0,1,1,0,0,0,1,725
10365,within_an_hour,100.0,1,1,1,1,1,1,1,1,4,1699
10366,,,0,1,0,1,1,0,0,1,1,581
10367,within_a_few_hours,90.0,0,1,0,1,1,0,0,1,2,579
10368,,,0,1,0,1,1,0,0,1,1,578
10369,within_an_hour,100.0,1,1,0,0,1,1,0,1,1,734
10370,within_an_hour,100.0,1,1,0,1,1,0,0,1,2,578
10371,,,0,1,0,1,1,0,0,0,1,578
10372,within_a_day,70.0,0,1,0,1,1,1,0,0,7,1026
10373,within_an_hour,100.0,1,1,0,1,1,0,0,1,23,1125
10374,within_an_hour,100.0,1,1,0,1,1,0,0,1,23,1125
10375,within_an_hour,100.0,1,1,1,1,1,1,0,1,5,3561
10376,within_an_hour,100.0,1,1,0,0,1,0,0,1,1,582
10377,within_a_day,100.0,0,1,1,1,1,1,0,1,1,1985
10378,,,0,1,0,1,1,0,0,0,1,802
10379,,,0,1,0,0,1,0,0,0,1,577
10380,within_an_hour,100.0,0,1,1,1,1,1,0,1,3,1362
10381,,,0,1,0,1,1,0,1,0,1,1099
10382,,,0,1,0,1,1,0,0,0,2,577
10383,within_an_hour,100.0,1,1,0,1,1,1,0,1,11,1430
10384,,,0,1,0,1,1,1,0,1,1,1854
10385,,,0,1,0,0,1,0,0,0,4,577
10386,within_a_few_hours,96.0,0,1,0,1,1,1,0,1,6,914
10387,within_an_hour,100.0,1,1,1,1,1,0,0,1,1,576
10388,within_an_hour,100.0,0,1,1,1,1,1,0,1,1,1642
10389,within_a_few_hours,100.0,0,1,1,1,1,1,1,1,3,2326
10390,within_an_hour,100.0,1,1,0,1,1,0,0,1,1,576
10391,within_an_hour,100.0,0,1,0,1,1,0,0,1,1,1319
10392,,,0,1,1,1,1,1,0,1,1,1814
10393,within_an_hour,100.0,0,1,0,1,1,0,0,0,1,576
10394,within_an_hour,100.0,0,1,1,1,1,1,0,0,1,2709
10395,,,1,1,0,1,1,1,0,1,1,2318
10396,,,1,1,1,1,1,1,0,1,18,1086
10397,within_a_few_hours,90.0,1,1,0,1,1,1,0,1,1,2417
10398,within_an_hour,100.0,1,1,0,1,1,0,0,1,2,576
10399,within_an_hour,95.0,0,1,1,1,1,1,0,1,4,2678
10400,within_a_day,50.0,0,1,0,1,1,1,0,1,18,2256
10401,within_an_hour,100.0,1,1,0,1,1,0,0,1,1,575
10402,within_an_hour,100.0,0,1,0,1,1,1,1,1,12,1647
10403,within_an_hour,100.0,0,1,1,1,1,0,0,1,1,575
10404,within_an_hour,80.0,0,1,1,1,1,1,0,1,26,2907
10405,within_a_few_hours,100.0,0,1,1,1,1,1,1,1,3,2326
10406,within_an_hour,100.0,0,1,0,0,1,0,0,1,1,575
10407,within_a_day,50.0,0,1,0,1,1,1,0,1,18,2256
10408,,,0,1,0,0,1,0,0,1,1,730
10409,within_a_day,60.0,0,1,1,1,1,1,1,1,2,1382
10410,within_an_hour,100.0,1,1,1,1,1,1,0,1,4,1557
10411,within_an_hour,100.0,1,1,0,1,1,0,0,1,2,574
10412,within_an_hour,100.0,0,1,1,1,1,0,0,1,4,574
10413,within_an_hour,94.0,0,1,1,1,1,1,0,1,55,2978
10414,within_an_hour,100.0,0,1,0,1,1,1,0,1,1,1264
10415,,,0,1,0,1,1,0,0,0,2,574
10416,,,0,1,0,1,1,0,0,0,2,574
10417,,,0,1,0,1,1,0,0,0,3,574
10418,within_an_hour,100.0,0,1,0,1,1,0,0,1,2,574
10419,within_an_hour,100.0,1,1,0,1,1,0,0,1,1,574
10420,within_an_hour,100.0,0,1,1,1,1,1,0,1,1,2176
10421,within_an_hour,100.0,0,1,0,1,1,0,0,0,1,624
10422,within_a_day,50.0,0,1,0,1,1,0,0,1,5,582
10423,within_an_hour,100.0,0,1,1,1,1,1,0,1,19,2336
10424,,,0,1,0,1,1,1,1,0,1,1390
10425,within_an_hour,100.0,1,1,1,1,1,1,0,1,2,2078
10426,,,0,1,0,1,1,0,0,0,3,574
10427,,,0,1,0,1,1,1,0,0,4,1019
10428,,,0,1,0,1,1,0,0,1,1,572
10429,within_an_hour,100.0,1,1,0,1,1,0,0,1,1,605
10430,within_a_few_hours,100.0,0,1,0,1,1,1,1,0,2,999
10431,within_an_hour,100.0,0,1,0,1,1,1,0,1,1,861
10432,,,0,1,0,0,1,0,0,0,4,577
10433,within_a_few_hours,100.0,0,1,0,1,1,1,1,0,2,999
10434,,,0,1,0,0,1,0,0,0,4,577
10435,,,0,1,0,0,1,0,0,0,1,1308
10436,,,0,1,0,0,1,0,0,0,4,577
10437,within_an_hour,100.0,1,1,1,1,1,1,1,1,1,1415
10438,within_an_hour,100.0,0,1,0,1,1,1,0,1,2,845
10439,,,0,1,1,1,1,1,1,1,1,2363
10440,within_an_hour,100.0,1,1,1,1,1,1,0,1,1,1375
10441,within_an_hour,100.0,0,1,1,1,1,0,0,1,40,780
10442,within_an_hour,99.0,0,1,0,1,1,1,0,0,121,1785
10443,within_an_hour,100.0,0,1,0,1,1,1,0,1,9,1574
10444,within_an_hour,100.0,0,1,0,1,1,1,1,1,1,1361
10445,,,0,1,0,1,1,1,1,0,1,835
10446,within_a_day,50.0,0,1,0,1,1,0,0,1,5,582
10447,within_an_hour,100.0,0,1,0,1,1,1,0,1,18,1713
10448,within_a_few_hours,100.0,1,1,0,1,1,0,0,1,1,1579
10449,,,0,1,0,1,1,0,0,0,1,906
10450,within_an_hour,100.0,0,1,1,1,1,1,0,1,9,2734
10451,within_an_hour,100.0,0,1,1,1,1,1,0,1,2,2154
10452,within_an_hour,100.0,0,1,0,1,1,1,0,1,9,1574
10453,within_an_hour,100.0,0,1,0,1,1,1,0,1,9,1574
10454,,,0,1,0,1,1,0,0,0,1,571
10455,within_a_few_hours,100.0,0,1,0,1,1,1,0,1,8,1235
10456,within_an_hour,100.0,0,1,0,1,1,1,0,1,1,1273
10457,,,1,1,0,1,1,0,0,0,2,571
10458,within_a_few_hours,100.0,1,1,0,1,1,0,0,1,4,2612
10459,within_an_hour,94.0,0,1,1,1,1,1,0,1,55,2978
10460,within_a_day,67.0,0,1,1,1,1,1,0,1,1,1652
10461,within_an_hour,100.0,0,1,1,1,1,1,0,1,1,1097
10462,within_an_hour,90.0,0,1,0,1,1,0,0,0,12,570
10463,within_an_hour,100.0,0,1,0,1,1,1,0,1,2,845
10464,within_an_hour,90.0,0,1,0,1,1,0,0,0,12,570
10465,a_few_days_or_more,38.0,0,1,1,1,1,1,0,1,1,2398
10466,within_an_hour,90.0,0,1,0,1,1,0,0,0,12,570
10467,within_an_hour,90.0,0,1,0,1,1,0,0,0,12,570
10468,,,0,1,0,1,1,0,0,1,3,749
10469,within_an_hour,100.0,0,1,0,1,1,0,0,1,1,569
10470,within_a_few_hours,100.0,0,1,0,1,1,1,0,0,2,2050
10471,within_an_hour,100.0,0,1,0,1,1,0,0,0,1,570
10472,,,0,1,0,0,1,0,0,0,1,569
10473,within_an_hour,100.0,0,1,0,1,1,1,0,1,11,987
10474,within_an_hour,100.0,1,1,0,1,1,1,0,1,1,1363
10475,within_an_hour,100.0,0,1,0,1,1,1,0,1,15,2289
10476,within_a_few_hours,100.0,0,1,0,1,1,0,0,1,6,662
10477,,,0,1,0,0,1,0,0,0,1,569
10478,within_a_few_hours,100.0,1,1,0,1,1,0,0,1,4,2612
10479,within_an_hour,100.0,0,1,0,1,1,0,0,1,1,569
10480,within_an_hour,100.0,1,1,0,1,1,0,0,1,1,568
10481,within_an_hour,100.0,0,1,0,1,1,0,0,0,1,2663
10482,within_an_hour,100.0,0,1,0,0,1,1,1,1,3,1444
10483,within_an_hour,100.0,1,1,1,1,1,1,1,1,4,1699
10484,within_an_hour,94.0,0,1,1,1,1,1,0,1,55,2978
10485,within_an_hour,94.0,0,1,1,1,1,1,0,1,55,2978
10486,within_an_hour,100.0,0,1,1,1,1,1,0,1,6,1768
10487,within_an_hour,100.0,0,1,0,1,1,1,0,0,8,1752
10488,within_an_hour,94.0,0,1,1,1,1,1,0,1,15,1672
10489,within_an_hour,94.0,0,1,1,1,1,1,0,1,15,1672
10490,,,0,1,0,1,1,0,0,0,1,1718
10491,within_an_hour,100.0,0,1,1,1,1,1,1,1,1,2692
10493,,,0,1,0,1,1,0,0,1,1,568
10494,within_an_hour,100.0,0,1,0,1,1,1,0,1,71,1123
10495,,,1,1,0,1,1,1,0,1,2,985
10496,within_an_hour,100.0,1,1,0,1,1,1,0,1,2,1920
10497,within_an_hour,100.0,0,1,0,1,1,1,0,1,5,1733
10498,within_an_hour,100.0,1,1,0,1,1,0,1,1,1,1297
10499,within_an_hour,94.0,0,1,1,1,1,1,0,1,55,2978
10500,,,0,1,0,1,1,0,0,1,1,793
10501,within_an_hour,100.0,0,1,0,1,1,1,1,1,1,1742
10502,within_an_hour,100.0,1,1,0,1,1,1,0,1,1,2179
10503,within_an_hour,100.0,0,1,0,1,1,1,0,1,4,853
10504,within_an_hour,90.0,0,1,0,1,1,0,0,0,12,570
10505,within_an_hour,100.0,1,1,0,1,1,0,0,1,1,1849
10506,within_an_hour,100.0,0,1,0,1,1,1,0,1,4,853
10507,within_an_hour,100.0,1,1,0,1,1,0,0,1,2,566
10508,within_an_hour,90.0,0,1,0,1,1,0,0,0,12,570
10509,within_an_hour,90.0,0,1,0,1,1,0,0,0,12,570
10510,within_an_hour,90.0,0,1,0,1,1,0,0,0,12,570
10511,within_an_hour,90.0,0,1,0,1,1,0,0,0,12,570
10512,within_an_hour,90.0,0,1,0,1,1,0,0,0,12,570
10513,within_an_hour,90.0,0,1,0,1,1,0,0,0,12,570
10514,within_a_few_hours,100.0,0,1,1,1,1,1,1,1,3,2326
10515,within_a_day,100.0,1,1,0,0,1,0,0,0,1,1056
10516,within_an_hour,100.0,0,1,1,1,1,0,1,1,1,1705
10517,within_an_hour,100.0,0,1,0,1,1,1,1,1,3,881
10518,within_an_hour,100.0,0,1,0,1,1,0,1,0,1,1601
10519,within_a_day,60.0,0,1,1,1,1,0,0,1,1,565
10520,,,0,1,0,1,1,0,0,0,1,565
10521,,,0,1,0,1,1,0,0,0,1,565
10522,within_an_hour,100.0,0,1,0,0,1,0,1,0,1,1257
10523,within_an_hour,100.0,1,1,0,1,1,0,0,1,3,595
10524,within_an_hour,100.0,0,1,0,1,1,0,0,1,2,580
10525,within_an_hour,100.0,1,1,1,1,1,1,1,1,1,1298
10526,,,0,1,0,1,1,0,0,0,1,564
10527,within_an_hour,100.0,0,1,0,1,1,0,0,1,1,571
10528,within_an_hour,90.0,0,1,0,1,1,0,0,1,17,689
10529,within_an_hour,100.0,0,1,1,1,1,1,0,1,66,1772
10530,within_an_hour,90.0,0,1,0,1,1,0,0,1,17,689
10531,,,0,1,0,1,0,0,0,0,1,564
10532,within_a_few_hours,100.0,0,1,0,1,1,1,0,0,13,857
10533,within_a_few_hours,100.0,0,0,0,1,1,0,0,0,1,564
10534,within_a_few_hours,100.0,0,1,1,1,1,1,0,1,1,1259
10535,within_a_day,100.0,0,1,0,1,1,0,0,1,1,564
10536,within_an_hour,100.0,0,1,1,1,1,1,0,1,3,2348
10537,within_an_hour,90.0,0,1,0,1,1,0,1,0,1,977
10538,within_a_few_hours,100.0,1,1,1,1,1,0,0,1,1,833
10539,,,0,1,0,1,1,0,0,0,1,765
10540,within_an_hour,100.0,1,1,1,1,1,1,0,1,6,2282
10541,,,0,1,0,1,1,1,0,0,7,1030
10542,within_an_hour,83.0,1,1,0,1,1,1,0,1,9,1353
10543,within_an_hour,83.0,1,1,0,1,1,1,0,1,9,1353
10544,within_an_hour,83.0,1,1,0,1,1,1,0,1,9,1353
10545,within_an_hour,83.0,1,1,0,1,1,1,0,1,9,1353
10546,within_an_hour,83.0,1,1,0,1,1,1,0,1,9,1353
10547,within_an_hour,83.0,1,1,0,1,1,1,0,1,9,1353
10548,within_an_hour,100.0,1,1,0,1,1,0,0,1,1,1337
10549,within_an_hour,100.0,1,1,0,1,1,0,0,1,1,1623
10550,within_a_day,100.0,0,1,0,1,1,0,0,0,1,565
10551,,,0,1,0,0,1,0,0,1,1,563
10552,within_a_day,100.0,0,1,0,1,1,1,0,1,9,2705
10553,,,0,1,0,1,1,0,1,0,1,1039
10554,within_an_hour,100.0,0,1,0,1,1,0,0,1,1,565
10555,within_a_few_hours,100.0,0,1,0,1,1,0,0,1,1,1062
10556,within_an_hour,100.0,0,1,1,1,1,1,0,1,2,1956
10557,within_an_hour,100.0,1,1,0,1,1,0,0,1,1,573
10558,within_an_hour,100.0,0,1,0,1,1,0,0,1,1,567
10559,within_an_hour,100.0,0,1,0,1,1,0,0,1,2,579
10560,within_an_hour,100.0,0,1,0,1,1,1,0,1,2,939
10561,within_an_hour,90.0,0,1,0,1,1,0,0,1,17,689
10562,within_a_day,100.0,0,1,1,1,1,1,1,1,2,1256
10563,within_an_hour,100.0,1,1,0,1,1,1,0,1,2,1920
10564,,,1,1,1,1,1,1,0,1,18,1086
10565,within_an_hour,100.0,0,1,1,1,1,1,0,1,9,2734
10566,within_an_hour,100.0,1,1,1,1,1,0,0,1,5,897
10567,within_an_hour,90.0,0,1,0,1,1,0,0,1,17,689
10568,within_an_hour,100.0,0,1,0,1,1,0,0,1,13,1643
10569,within_an_hour,100.0,0,1,1,1,1,1,0,1,1,2482
10570,within_a_day,100.0,0,1,0,0,1,0,0,1,2,946
10571,within_an_hour,97.0,0,1,1,1,1,1,0,1,3,1432
10572,within_an_hour,100.0,0,1,1,1,1,1,0,1,3,1570
10573,within_an_hour,90.0,0,1,0,1,1,0,0,1,17,689
10574,within_a_few_hours,75.0,0,1,0,1,1,1,1,1,30,2561
10575,within_a_day,50.0,0,1,0,1,1,0,0,1,5,582
10576,within_an_hour,100.0,0,1,0,1,1,0,0,0,1,1697
10577,,,0,1,0,1,1,0,0,0,1,562
10578,within_an_hour,100.0,0,1,0,1,1,1,0,1,31,1485
10579,within_a_few_hours,100.0,0,1,1,1,1,0,0,1,3,1395
10580,within_a_few_hours,60.0,0,1,0,1,1,0,0,1,1,562
10581,a_few_days_or_more,33.0,0,1,1,1,1,1,0,1,1,2086
10582,within_an_hour,100.0,0,1,0,1,1,0,0,0,2,1685
10583,within_an_hour,100.0,0,1,0,1,1,1,0,1,31,1485
10584,within_a_few_hours,100.0,1,1,0,1,1,1,1,0,1,2025
10585,within_an_hour,100.0,0,1,0,1,1,0,0,1,1,567
10586,,,0,1,0,0,1,0,0,0,1,561
10587,within_an_hour,100.0,0,1,1,1,1,0,0,1,1,561
10588,within_an_hour,93.0,0,1,0,1,1,1,0,1,4,2449
10589,within_a_few_hours,100.0,0,1,1,1,1,1,0,1,2,2417
10590,within_a_few_hours,100.0,0,1,1,1,1,1,1,1,2,2818
10591,within_an_hour,90.0,1,1,0,1,1,0,1,1,1,1254
10592,within_an_hour,100.0,0,1,0,1,1,0,0,0,1,562
10593,,,0,1,0,1,1,0,0,1,29,606
10594,,,0,1,0,1,1,0,0,1,29,606
10595,within_a_day,100.0,0,1,0,1,1,1,0,0,8,1180
